imdbId,title,releaseYear,releaseDate,genre,writers,actor_id,actors,director_id,directors,sequel,hitFlop
tt1228744,Pranali: The Tradition,2008,2-May-08,Crime | Drama,Hridesh Kamble (story) | Manoj Pandey (story) | Manoj Pandey (dialogue),428,Sonu Sood,68,Govind Menon,0,1
tt1230165,Rock On!!,2008,29-Aug-08,Drama | Music,Farhan Akhtar (dialogue) | Pubali Chaudhuri (screenplay) | Abhishek Kapoor (story),429,Nana Patekar,69,Rajat Kapoor,0,4
tt1230448,Billu,2009,13-Feb-09,Comedy | Drama,Manisha Korde (dialogue) | Priyadarshan (screenplay) | Mushtaq Sheikh (screenplay) | Sreenivasan (story),430,Vinod Khanna,70,Rajat Mukherjee,0,2
tt1234250,Mehbooba,2008,11-Jul-08,Drama | Romance,Robin Bhatt (additional screenplay) | Rumi Jaffery (story) | Afzal Khan (screenplay) | Javed Siddiqui (dialogue),431,Kalki Koechlin,71,Apoorva Lakhia,0,1
tt1236441,Phir Kabhi,2008,N/A,Drama | Romance,M. Sindhuraj | Kamlesh Kunti Singh (dialogue),432,Rani Mukerji,72,Anant Mahadevan,0,1
tt1238718,Alibaba Aur 40 Chor,2004,10-Dec-04,Action | Adventure | Drama,Farukh Barelvi (dialogue writer),433,Rajkummar Rao,73,Sriram Raghavan,0,1
tt1238735,Dhoom Dadakka,2008,23-May-08,Comedy | Crime | Drama,Ashwani Dhir (dialogue) | Ashwani Dhir (story) | Shashi Ranjan (story) | Kabir Shrivastava (dialogue) | Kabir Shrivastava (story),434,Tusshar Kapoor,74,Dharmesh Darshan,0,1
tt1241195,Aamir,2008,6-Jun-08,Drama | Thriller,Raj Kumar Gupta (story),435,Arjun Rampal,75,Aditya Datt,0,2
tt1241334,Saas Bahu Aur Sensex,2008,19-Sep-08,Comedy | Drama,Raqueeb Alam (lyrics) | BlaaZe (lyrics) | Shona Urvashi (screenplay),436,Paresh Rawal,76,Suneel Darshan,0,1
tt1242530,What's Your Raashee?,2009,2-Oct-09,Comedy | Drama | Romance,Ashutosh Gowariker (screenplay) | Naushil Mehta (screenplay) | Amit Mistry (dialogue) | Madhu Rye (novel),437,Supriya Pathak,77,Shashant Shah,0,1
tt1242782,Luck,2009,31-Jul-09,Action | Adventure | Drama,Renzil D'Silva (screenplay) | Soham Shah (dialogue) | Soham Shah (screenplay) | Soham Shah (story),438,Nawazuddin Siddiqui,78,Sudhir Mishra,0,2
tt1242843,Contract,2008,18-Jul-08,Action | Crime | Drama,Mehboob (lyrics) | Prashant Pandey (story),439,Naseeruddin Shah,79,Harry Baweja,0,2
tt1244093,Hisss,2010,22-Oct-10,Comedy | Drama | Horror,Jennifer Chambers Lynch | Gulfam Khan (dialogue),440,Randeep Hooda,80,Tigmanshu Dhulia,0,1
tt1245774,Jail,2009,6-Nov-09,Drama,Madhur Bhandarkar (story) | Ajaykumar Garg (lyrics) | Sandeep Nath (lyrics) | Sharib (lyrics) | Raghuvir Shekhawat (dialogue) | Anuradha Tiwari (story) | Toshi (lyrics) | Turaz (lyrics) | Manoj Tyagi (story),441,Jaya Bhaduri,81,Kundan Shah,0,2
tt1252488,Haal-e-Dil,2008,20-Jun-08,Drama | Romance,Shabbir Ahmed (lyrics) | Sajid Ali (dialogue) | Farhad Bhiwandiwala (dialogue) | Sanjay Chhel (dialogue) | Aditya Dhar (lyrics) | Munna Dhiman (lyrics) | Dheeraj Rattan (screenplay) | Dheeraj Rattan (story) | Sameer (lyrics),442,Karisma Kapoor,82,Deepak Tijori,0,1
tt1252562,Khushboo: The Fragraance of Love,2008,20-Jun-08,Comedy | Drama | Romance,Javed Akhtar (lyrics) | Pathik Vats (dialogue),443,Sharman Joshi,83,Shashanka Ghosh,0,1
tt1252594,Aasma: The Sky Is the Limit,2009,23-Jan-09,Drama,Shubh,444,Boman Irani,84,Rahul Rawail,0,1
tt1252596,Ajab Prem Ki Ghazab Kahani,2009,6-Nov-09,Comedy | Romance,K. Rajeshwar (story) | Rajkumar Santoshi (screenplay) | R.D. Tailang (dialogues) | R.D. Tailang (screenplay),445,Satish Shah,85,Raksha Mistry,0,7
tt1252614,Sankat City,2009,10-Jul-09,Comedy | Crime | Drama,Pankaj Advani,446,Arshad Warsi,86,Nagesh Kukunoor,0,1
tt1255873,Hari Puttar: A Comedy of Terrors,2008,24-Sep-08,Comedy | Drama | Family,Rajesh Bajaj | Sameer (lyrics),447,Raj Babbar,87,Mahesh Manjrekar,0,1
tt1255951,De Dana Dan,2009,27-Nov-09,Comedy,Suresh Krishna (story) | Jay Master (dialogues) | Ashiesh Pandit (lyrics) | Priyadarshan (screenplay) | Sayeed Qadri (lyrics) | Neeraj Shridhar (lyrics),448,Shilpa Shetty,88,Suparn Verma,0,4
tt1259755,Boond,2001,N/A,Action | Crime | Drama,Asad Ajmeri | Jaanam Khan (story),449,Vivek Oberoi,89,Ashwini Chaudhary,0,1
tt1260689,Summer 2007,2008,13-Jun-08,Crime | Drama | Thriller,Gourov Dasgupta (lyrics) | Bijesh Jayarajan (screenplay) | Bijesh Jayarajan (story) | Ujjaiyinee Roy (lyrics) | Ritesh Shah (dialogues) | Vibha Singh (lyrics),450,Anupam Kher,90,Hansal Mehta,0,1
tt1261047,Gulaal,2009,13-Mar-09,Crime | Drama | Mystery,Raj Singh Chaudhary (story) | Anurag Kashyap (screenplay) | Anurag Kashyap (story) | Aparnaa Malhotra (story) | Sanjay Maurya (story),451,Sameera Reddy,91,Karan Razdan,0,2
tt1266140,Mirchi: It's Hot,2004,6-Aug-04,Crime,Dinesh D. Awasthi (screenplay) | Dinesh D. Awasthi (story) | Siddique Durrani (dialogue),452,Sunny Deol,92,Eeshwar Nivas,0,1
tt1266545,Chamku,2008,29-Aug-08,Action | Crime | Drama,N/A,453,Shraddha Kapoor,93,Hasnain Hyderabadwala,0,1
tt1266583,Mumbai Meri Jaan,2008,22-Aug-08,Drama,Yogesh Vinayak Joshi (screenplay) | Upendra Sidhaye (screenplay),454,Akshaye Khanna,94,Subhash Ghai,0,2
tt1267400,Thodi Life Thoda Magic,2008,23-Jun-08,Drama,Shukla Barnali Ray (story),455,Manish Chaudhary,95,Guddu Dhanoa,0,1
tt1267500,Phoonk,2008,22-Aug-08,Drama | Horror | Mystery,Milind Gadagkar | Sandeep Nath (lyrics) | Prashant Pandey (lyrics),456,Sunil Shetty,96,Kabir Sadanand,0,6
tt1274295,Kaminey: The Scoundrels,2009,14-Aug-09,Action | Comedy | Crime,Cajetan Boy (based on an idea by) | Supratik Sen (screenplay) | Abhishek Chaubey (screenplay) | Sabrina Dhawan (screenplay) | Vishal Bhardwaj (screenplay) | Vishal Bhardwaj (dialogue),457,Sohail Khan,97,Kanti Shah,0,4
tt1275863,Love Aaj Kal,2009,31-Jul-09,Comedy | Drama | Romance,Imtiaz Ali,458,Esha Deol,98,Robby Grewal,0,1
tt1278447,Sikandar,2009,21-Aug-09,Crime | Drama | Mystery,Piyush Jha | Kumaar (lyrics),459,Pavan Malhotra,99,Hriday Shetty,0,1
tt1279105,Ramaa: The Saviour,2010,12-Nov-10,Animation | Action | Adventure,Kumaar (lyrics) | Reshu Nath (story),460,Sonali Kulkarni,100,Anant Balani,0,1
tt1280558,A Wednesday,2008,5-Sep-08,Drama | Thriller,Neeraj Pandey (story) | Neeraj Pandey (script),461,Rimi Sen,101,Kabeer Kaushik,0,6
tt1283926,My Friend Ganesha 2,2008,22-Aug-08,Animation | Family,Rajiv S. Ruia (story) | S. Sachinder,462,Sushmita Sen,102,Amol Shetge,1,1
tt1285241,Don 2,2011,23-Dec-11,Action | Crime | Drama,Farhan Akhtar (dialogue) | Farhan Akhtar (story) | Javed Akhtar (characters) | Salim Khan (characters) | Ameet Mehta (screenplay) | Ameet Mehta (story),463,Gracy Singh,103,Pankaj Parashar,1,6
tt1285245,Lahore,2010,19-Mar-10,Action | Drama | Sport,Sanjay Puran Singh Chauhan (dialogue) | Sanjay Puran Singh Chauhan (screenplay) | Sanjay Puransingh Chauhan (story) | Panchhi Jalonvi (lyrics) | Hriday Lani (collaborating writer) | Piyush Mishra (dialogue) | Piyush Mishra (screenplay) | Junaid Wasi (lyrics),464,Kunal Khemu,104,N/A,0,1
tt1287847,Mukhbiir,2008,22-Aug-08,Crime | Drama | Mystery,P.K. Mishra (lyrics) | Iqbal Patni (lyrics) | Mani Shankar,465,Juhi Chawla,105,Rajiv S. Ruia,0,1
tt1288638,Dasvidaniya,2008,7-Nov-08,Comedy | Drama,Kailash Kher (lyrics) | Arshad Sayed,466,Vinay Pathak,106,Ashu Trikha,0,1
tt1288644,Mere Khwabon Mein Jo Aaye,2009,6-Feb-09,Drama | Fantasy | Musical,Madhureeta Anand (story),467,Dharmendra,107,Tanuja Chandra,0,1
tt1291465,Raajneeti,2010,4-Jun-10,Action | Crime | Drama,Prakash Jha | Anjum Rajabali | Sameer (lyrics),468,Mohammed Zeeshan Ayyub,108,Mehul Kumar,0,7
tt1292642,Allah Ke Banday,2010,26-Nov-10,Action | Crime | Drama,Faruk Kabir | Sarim Momin (lyrics),469,Ranvir Shorey,109,Ashok Tyagi,0,1
tt1292703,Oye Lucky! Lucky Oye!,2008,28-Nov-08,Comedy | Crime | Drama,Dibakar Banerjee (screenplay) | Urmi Juvekar (screenplay) | Manu Rishi Chadha (dialogues),470,Genelia D'Souza,110,Chandan Arora,0,2
tt1301698,1920,2008,12-Sep-08,Drama | Horror | Mystery,Vikram Bhatt (screenplay) | Vikram Bhatt (story) | Girish Dhamija (dialogue) | Dheeraj Rattan (screenplay) | Sameer (lyrics),471,Isha Koppikar,111,Rahat Kazmi,0,4
tt1305840,Aloo Chaat,2009,20-Mar-09,Comedy | Drama | Romance,Robby Grewal (screenplay) | Syed Gulrez (lyrics) | Vipin Mishra (lyrics) | Divy Nidhi Sharma (story) | Xulfi (lyrics),472,Soha Ali Khan,112,Raj N. Sippy,0,2
tt1309561,Lamhaa: The Untold Story of Kashmir,2010,16-Jul-10,Action | Drama | Thriller,Ashwath Bhatt (dialogue) | Raaghav Dar (screenplay) | Rahul Dholakia (screenplay) | Sai Kabir (dialogue) | Sayeed Qadri (lyrics) | Amitabh Verma (lyrics),473,Johnny Lever,113,Ajai Sinha,0,1
tt1314274,Hulla,2008,19-Sep-08,Comedy | Drama,Milind Dhaimade (dialogues) | Sanjeev Sharma (lyrics) | Jaideep Varma,474,Ayesha Takia,114,Shyam Ramsay,0,1
tt1314367,Ru-Ba-Ru,2008,12-Sep-08,Drama | Romance | Thriller,Arjun Bali (lyrics) | Anvita Dutt Guptan (additional screenplay & dialogue) | Shuja Haider (lyrics) | Aditya Narayan (lyrics) | Soumik Sen (screenplay) | Akshay Verma (lyrics),475,Tia Bajpai,115,Jag Mundhra,0,1
tt1324025,Rafoo Chakkar: Fun on the Run,2008,26-Sep-08,Comedy | Crime | Drama,Ikram Akhtar (screenplay) | Salim Bijnori (lyrics) | Rahul Seth (lyrics) | Raghuvir Shekhawat (dialogue) | Irfan Siddiqui (lyrics),476,Nasser,116,Kalpana Lajmi,0,1
tt1324059,Wake Up Sid,2009,2-Oct-09,Comedy | Drama | Romance,Ayan Mukherjee (story) | Niranjan Iyengar (dialogue),477,Saurabh Shukla,117,Ajay Chandhok,0,5
tt1324076,Fox,2009,4-Sep-09,Crime | Drama | Mystery,Kamal Pandey (dialogue) | Deepak Tijori (story),478,Konkona Sen Sharma,118,Puneet Sira,0,1
tt1324078,Kal Kissne Dekha,2009,12-Jun-09,Action | Crime | Romance,Sudhanshu Dube (screenplay) | Shyam Goel (screenplay) | Sameer (lyrics) | Vivek Sharma,479,Ameesha Patel,1,Rajkumar Hirani,0,1
tt1327035,Dev D,2009,6-Feb-09,Comedy | Drama | Romance,Saratchandra Chatterjee (novel) | Abhay Deol (concept) | Vikramaditya Motwane | Anurag Kashyap,480,Zayed Khan,2,Farah Khan,0,4
tt1327833,Sorry Bhai!,2008,28-Nov-08,Comedy | Drama | Romance,Ashwini Malik (story) | Amitabh Verma (lyrics),481,Neha Dhupia,3,Karan Johar,0,1
tt1328634,New York,2009,26-Jun-09,Crime | Drama | History,Aditya Chopra (story) | Sandeep Srivastava (screenplay),482,Irrfan Khan,4,Sajid Khan,0,6
tt1334254,Maharathi,2008,5-Dec-08,Crime | Drama | Mystery,Sanjay Chhel (lyrics) | Uttam Gada (story),483,Revathy,5,Rohit Shetty,0,1
tt1334413,Jumbo,2008,25-Dec-08,Animation | Family,N/A,484,Girish Karnad,6,Kabir Khan,0,1
tt1334437,Blue Oranges,2009,18-Sep-09,Mystery,Rajesh Ganguly,485,Fardeen Khan,7,Anil Sharma,0,1
tt1334470,Raavan,2010,18-Jun-10,Action | Adventure | Crime,Mani Ratnam (screenplay) | Vijay Krishna Acharya (dialogue),486,Mahesh Manjrekar,8,Farhan Akhtar,0,2
tt1339313,Jalwa: Fun in Love,2005,16-Sep-05,Comedy | Drama,Rajiv S. Ruia (screenplay) | Dhruv Singh (screenplay),487,Shakti Kapoor,9,Siddharth Anand,0,1
tt1340838,Raaz: The Mystery Continues,2009,23-Jan-09,Drama | Horror | Mystery,Kumaar (lyrics) | Sayeed Qadri (lyrics) | Shagufta Rafique (dialogue & screenplay) | Mohit Suri (story),488,Shiney Ahuja,10,Anees Bazmee,1,5
tt1343362,Do Knot Disturb,2009,2-Oct-09,Comedy | Drama,Yunus Sajawal (screenplay),489,Lillete Dubey,11,Prabhudheva,0,2
tt1345777,Ishqiya,2010,29-Jan-10,Comedy | Drama | Romance,Vishal Bhardwaj (screenplay) | Sabrina Dhawan (screenplay) | Abhishek Chaubey (screenplay) | Vishal Bhardwaj (dialogues),490,Shreyas Talpade,12,Shaad Ali,0,5
tt1351224,Pyaar Impossible!,2010,8-Jan-10,Comedy | Romance,Uday Chopra (story),491,Minissha Lamba,13,Anurag Basu,0,2
tt1363125,Naughty @ 40,2011,29-Apr-11,Comedy | Drama,Salim Raza | Sameer Tandon (lyrics),492,Jimmy Shergill,14,Mohit Suri,0,1
tt1363363,Chatur Singh Two Star,2011,19-Aug-11,Action | Adventure | Comedy,Rumi Jaffery (screenplay) | Sai Kabir (dialogue),493,Manisha Koirala,15,Sanjay Leela Bhansali,0,1
tt1368453,Chargesheet,2011,30-Sep-11,Drama | Thriller,N/A,494,Atul Kulkarni,16,Imtiaz Ali,0,1
tt1369669,Jai Veeru: Friends Forever,2009,11-Mar-09,Action | Crime | Drama,Vekeana Dhillon (screenplay) | Omar Inayat (lyrics) | Janak (screenplay) | Hriday Lani (screenplay) | Raju Saigal (story) | Sameer (lyrics),495,Amrita Arora,17,Mani Ratnam,0,1
tt1370429,99,2009,15-May-09,Comedy | Crime | Drama,Raj Nidimoru (story) | Krishna D.K. (story) | Sita Menon (story) | Chintan Gandhi (Hindi dialogue) | Raja Sen (Hindi dialogue) | Sita Menon (Hindi dialogue) | Shabbir Ahmed (lyrics) | Vaibhav Modi (lyrics),496,Neil Nitin Mukesh,18,David Dhawan,0,4
tt1372266,Kisaan,2009,20-Mar-09,Action | Crime | Drama,S.R. Bharti (lyrics) | Salim Bijnori (lyrics) | Vekeana Dhillon (screenplay) | Panchhi Jalonvi (lyrics) | Kanwar Juneja (lyrics) | Sohail Khan (screenplay) | Anmol Malik (lyrics) | Dilip Shukla (dialogues),497,Rajat Kapoor,19,Aanand Rai,0,1
tt1372304,Wafaa,2008,19-Dec-08,Drama | Mystery | Romance,Shahad Allahabadi (lyrics) | Salim Raza,498,Aftab Shivdasani,20,Ashwani Dhir,0,1
tt1372681,Aa Dekhen Zara,2009,27-Mar-09,Action | Crime | Drama,Sheershak Anand (story) | Shantanu Ray Chhibber (story),499,Ashmit Patel,21,Raj Kumar Gupta,0,1
tt1372694,Gumnaam: The Mystery,2008,5-Dec-08,Crime | Mystery | Romance,Neeraj Pathak | Sameer (lyrics),500,Dimple Kapadia,22,Rakeysh Omprakash Mehra,0,1
tt1373156,Karthik Calling Karthik,2010,26-Feb-10,Drama | Romance | Thriller,Vijay Lalwani (story),501,Urmila Matondkar,23,Sanjay Gadhvi,0,2
tt1375789,Race 2,2013,25-Jan-13,Action | Crime | Drama,Shiraz Ahmed (screenplay) | Kiran Kotrial (dialogue),502,Danny Denzongpa,24,Indra Kumar,1,5
tt1385824,13B: Fear Has a New Address,2009,6-Mar-09,Drama | Horror | Mystery,Abhinav Kashyap (dialogue) | Vikram K. Kumar,503,Ahsaas Channa,25,Kunal Deshmukh,0,2
tt1388424,Three: Love Lies Betrayal,2009,4-Sep-09,Drama | Mystery | Thriller,Vikram Bhatt,504,Prem Chopra,26,Kunal Kohli,0,1
tt1388903,Mirch,2010,22-Oct-10,Comedy | Drama | Fantasy,Javed Akhtar (lyrics) | Vinay Shukla (story),505,Sushant Singh,27,Abhishek Kapoor,0,1
tt1391544,Dhoondte Reh Jaoge,2009,6-Mar-09,Comedy | Drama,Shabbir Ahmed (lyrics) | Rajeev Jhaveri (story) | Jalees Sherwani (lyrics) | Umesh Shukla (dialogues) | Umesh Shukla,506,Rahul Dev,28,N. Chandra,0,2
tt1391894,Siddharth: The Prisoner,2009,27-Feb-09,Crime | Drama | Thriller,Anadi (dialogue) | Pryas Gupta (dialogue) | Pryas Gupta (story) | Hitesh Kewalya (dialogue),507,Kay Kay Menon,29,Priyadarshan,0,1
tt1392744,Chance Pe Dance,2010,15-Jan-10,Comedy | Drama | Romance,Nupur Asthana (screenplay) | Manu Rishi Chadha (additional dialogue) | Ken Ghosh (screenplay) | Kiran Kotrial (dialogues) | Irfan Siddiqui (lyrics),508,Darshan Jariwala,30,Shoojit Sircar,0,2
tt1395025,Agent Vinod,2012,23-Mar-12,Action,Arijit Biswas (story) | Sriram Raghavan (story),509,Antara Mali,31,Ashutosh Gowariker,0,2
tt1395054,Once Upon a Time in Mumbai,2010,30-Jul-10,Crime | Drama | Romance,Rajat Arora,510,Jackie Shroff,32,Ram Gopal Varma,0,6
tt1396208,Action Replayy,2010,5-Nov-10,Comedy | Drama | Romance,Irshad Kamil (lyrics) | Aatish Kapadia (dialogues) | Aatish Kapadia (story) | Suresh Nair (story) | Ritesh Shah (dialogues),511,Vrajesh Hirjee,33,Vishal Bhardwaj,0,2
tt1399602,Straight,2009,20-Mar-09,Comedy | Drama,Anahata (additional screenplay & dialogue) | Uttam Gada (dialogue & screenplay) | Uttam Gada (original story) | Rohena Gera (story) | Anahata Menon (dialogue & screenplay),512,Vicky Ahuja,34,Abbas Alibhai Burmawalla,0,1
tt1404573,Daddy Cool: Join the Fun,2009,28-Aug-09,Comedy | Drama,Farhad Bhiwandiwala (dialogue) | Aditya Dhar (lyrics) | Tushar Hiranandani (story) | Prashant Ingole (lyrics) | Komal Nahta (story) | Sajid (dialogues),513,Sandhya Mridul,35,Mastan Alibhai Burmawalla,0,2
tt1408029,Krantiveer: The Revolution,2010,25-Jun-10,Action | Crime | Drama,Amit Khan (dialogue) | Mehul Kumar (dialogue) | Mehul Kumar (screenplay) | Mehul Kumar (story) | Sameer (lyrics),514,Arbaaz Khan,36,Milan Luthria,0,1
tt1415252,Agyaat: The Unknown,2009,7-Aug-09,Drama | Horror | Mystery,Puneet Gandhi | Nilesh Girkar | Sarim Momin (lyrics) | Prashant Pandey (lyrics) | Sandip Singh (lyrics),515,Prachi Desai,37,Prakash Jha,0,2
tt1420539,Ek Se Bure Do,2009,10-Apr-09,Action | Comedy | Crime,Nisar Akhtar (screenplay) | Panchhi Jalonvi (lyrics) | Bobby Khan (screenplay) | Tariq Khan,516,Ali Zafar,38,Sanjay Gupta,0,1
tt1425618,Apartment: Rent at Your Own Risk,2010,23-Apr-10,Drama | Thriller,Syed Gulrez (screenplay) | Jag Mundhra (screenplay),517,Udita Goswami,39,Zoya Akhtar,0,1
tt1428459,We Are Family,2010,10-Sep-10,Drama | Family,Niranjan Iyengar (dialogue),518,Rana Jung Bahadur,40,Madhur Bhandarkar,0,2
tt1431122,No Problem,2010,10-Dec-10,Action | Comedy | Crime,Ikram Akhtar (screenplay) | Nisar Akhtar (additional dialogue) | Anand Raj Anand (lyrics) | Anees Bazmee | Kumaar (lyrics),519,Abhay Deol,41,Vipul Amrutlal Shah,0,2
tt1431729,Mohandas,2009,1-May-09,Thriller,Uday Prakash (story),520,Neetu Chandra,42,Pooja Bhatt,0,1
tt1433810,Mumbai Diaries,2010,21-Jan-11,Drama,Kiran Rao,521,Sanjay Mishra,43,Anubhav Sinha,0,1
tt1433905,All the Best: Fun Begins,2009,16-Oct-09,Action | Comedy | Drama,Robin Bhatt (screenplay) | Kumaar (lyrics) | Bunty Rathore (dialogues) | Yunus Sajawal (screenplay) | Sajid (dialogue),522,Priyanshu Chatterjee,44,Raj Kanwar,0,4
tt1434447,Rocket Singh: Salesman of the Year,2009,11-Dec-09,Comedy | Drama,Jaideep Sahni,523,Raveena Tandon,45,Anurag Kashyap,0,3
tt1438298,Guzaarish,2010,19-Nov-10,Comedy | Drama | Romance,Sanjay Leela Bhansali (screenplay) | Bhavani Iyer (dialogue) | Bhavani Iyer (screenplay) | Vibhu Puri (dialogue) | Turaz (lyrics),524,Alok Nath,46,Krishna D.K.,0,1
tt1438486,Chal Chala Chal,2009,6-Feb-09,Action | Comedy | Crime,Anand Raj Anand (lyrics) | Sunil Jha (lyrics) | Manisha Korde (dialogue) | Vaibhav Modi (lyrics),525,Mahie Gill,47,Vikram Bhatt,0,1
tt1442570,Fast Forward,2009,25-Sep-09,Action | Drama | Musical,Romeo D'Costa (story) | Rahil Qazi (screenplay) | Pawan Sony (dialogue) | Pawan Sony (screenplay) | Zaigham Ali Syed (story),526,Sharat Saxena,48,Dibakar Banerjee,0,1
tt1442583,Tum Milo Toh Sahi,2010,2-Apr-10,Comedy | Drama,Irshad Kamil (lyrics) | Rajen Makhijani (dialogue) | Rajen Makhijani (screenplay) | Rajen Makhijani (story) | Kabir Sadanand (story) | Sameer Siddiqui (dialogue) | Sameer Siddiqui (screenplay),527,Mithun Chakraborty,49,Shashilal K. Nair,0,1
tt1446055,Don Muthu Swami,2008,23-May-08,Comedy | Drama,Saleem Agha (screenplay) | Rahat Indori (lyrics) | Amitabh Verma (lyrics),528,Bobby Deol,50,Rohan Sippy,0,1
tt1447508,Peepli (Live),2010,13-Aug-10,Comedy | Drama,Bhadwai (lyrics) | Swanand Kirkire (lyrics) | Noon Meem Rashet (lyrics) | Anusha Rizvi (screenplay) | Gangaram Sakhet (lyrics) | Sanjeev Sharma (lyrics),529,Tinnu Anand,51,Sangeeth Sivan,0,6
tt1451797,Rann,2010,29-Jan-10,Drama | Mystery,Rohit G. Banawlikar (story) | Sarim Momin (lyrics) | Prashant Pandey (lyrics) | Sandip Singh (lyrics) | Vayu (lyrics),530,Manjari Phadnis,52,Rajkumar Santoshi,0,1
tt1454461,Ek: The Power of One,2009,27-Mar-09,Action | Drama | Thriller,Shabbir Ahmed (lyrics) | Sameer Arora (additional screenplay & dialogue) | Vivek Buddhakoti (additional screenplay & dialogue) | Mayur Puri (lyrics) | Pankaj Trivedi (story),531,Kunal Kapoor,53,Sagar Ballary,0,1
tt1454567,Team: The Force,2009,5-Jun-09,Action | Comedy | Crime,N/A,532,Ayub Khan,54,Habib Faisal,0,1
tt1455811,Khatta Meetha,2010,23-Jul-10,Comedy | Crime | Drama,Jay Master (dialogues) | Priyadarshan (screenplay) | Priyadarshan (story) | Nitin Raikwar (lyrics) | Shehzad Roy (lyrics),533,Kashmira Shah,55,Satish Kaushik,0,3
tt1455816,Prince,2010,9-Apr-10,Action | Crime | Drama,Shiraz Ahmed (story) | Mayur Puri (dialogue) | Sameer (lyrics),534,Deepak Dobriyal,56,Sujoy Ghosh,0,2
tt1456946,Anubhav: An Actor's Tale,2009,5-Jun-09,Drama | Romance,Anoop Menon (screenplay),535,Rajpal Yadav,57,Deepak S. Shivdasani,0,1
tt1465488,Happy Husbands,2011,25-Mar-11,Comedy | Drama,Jaiveer (screenplay) | Jaiveer (story) | Sarim Momin (lyrics),536,Divya Dutta,58,Milind Ukey,0,1
tt1465493,Hum Tum Aur Ghost,2010,26-Mar-10,Comedy | Drama | Fantasy,Arshad Sayed (screenplay) | Soumik Sen (screenplay) | Arshad Warsi (screenplay) | Arshad Warsi (story),537,Rajat Bedi,59,Dev Anand,0,1
tt1471247,Road to Sangam,2010,29-Jan-10,Drama | Thriller,Amit Rai,538,Rahul Bose,60,Raj Nidimoru,0,1
tt1474271,Love Khichdi,2009,28-Aug-09,Comedy | Drama | Romance,Srinivas Bhashyam (story) | Manu Joseph (story) | Pankaj Kapoor (additional dialogue) | Sandeep Srivastava (dialogue),539,Parvin Dabas,61,Kookie V. Gulati,0,1
tt1479667,Aagey Se Right,2009,4-Sep-09,Comedy | Crime | Drama,Abhijeet Deshpande (additional dialogue) | Hitesh Kewalya (lyrics) | Jabbar Patel | Dheeraj Rattan (additional screenplay) | Manoj Santoshi (additional dialogue),540,Asrani,62,Mani Shankar,0,2
tt1479857,Zor Lagaa Ke... Haiya!,2009,12-Jun-09,Comedy | Drama | Family,N/A,541,Raghuvir Yadav,63,Nikhil Advani,0,1
tt1485072,Teree Sang: A Kidult Love Story,2009,7-Aug-09,Drama | Romance,Sanjay Chauhan (screenplay) | Jainendra Jain (screenplay) | Anuj Kapoor (screenplay) | Satish Kaushik (story),542,Avtar Gill,64,Pradeep Sarkar,0,2
tt1499201,Anjaana Anjaani,2010,1-Oct-10,Comedy | Drama | Musical,Mamta Anand (story) | Siddharth Anand (dialogue) | Siddharth Anand (screenplay) | Vishal Dadlani (lyrics) | Advaita Kala (screenplay) | Kumaar (lyrics) | Kausar Munir (lyrics),543,Aashish Chaudhary,65,Ken Ghosh,0,4
tt1501301,Morning Walk,2009,10-Jul-09,Drama,Rohit G. Banawlikar (screenplay) | Arup Dutta (story) | Sujit Sen,544,Laxmikant Berde,66,Samir Karnik,0,1
tt1503640,Damadamm!,2011,27-Oct-11,Comedy | Drama | Romance,Himesh Reshammiya (story) | Subrat Sinha (screenplay),545,Nandita Das,67,Arshad Khan,0,1
tt1504687,I Am Singh,2011,N/A,Action | Crime | Drama,Gary Castro Churchwell (additional dialogue) | Deepali Issar (story) | Puneet Issar (story) | Puneet Issar | Satyajit Puri (story),546,Mukesh Tiwari,68,Govind Menon,0,1
tt1508259,Dhara,2008,15-Feb-08,Drama | Romance,Ibrahim Ashq (lyrics) | Masud Mirza (screenplay),547,Mahima Chaudhry,69,Rajat Kapoor,0,1
tt1508950,Baabarr,2009,11-Sep-09,Action | Crime | Drama,Ikram Akhtar (dialogue) | Ikram Akhtar | Vivek Misra (dialogue),548,Shahana Goswami,70,Rajat Mukherjee,0,1
tt1509732,Aisha,2010,6-Aug-10,Comedy | Drama | Romance,Jane Austen (novel) | Devika Bhagat (screenplay) | Devika Bhagat (dialogue) | Ritu Bhatia (dialogue) | Manu Rishi Chadha (dialogue),549,Tara Sharma,71,Apoorva Lakhia,0,2
tt1512220,My Friend Pinto,2011,21-Oct-11,Comedy | Crime | Drama,Raaghav Dar (story) | Arun Sukumar (story),550,Smita Jaykar,72,Anant Mahadevan,0,1
tt1512321,Vaada Raha... I Promise,2009,11-Sep-09,Drama,Aseem Arora | Sandeep Chatterjee (lyrics) | Samir Karnik (screenplay) | Babbu Mann (lyrics) | Sandeep Nath (lyrics) | Rahul Seth (lyrics) | A.M. Turaz (lyrics),551,Gulshan Grover,73,Sriram Raghavan,0,1
tt1522329,Tum Mile,2009,13-Nov-09,Drama | Romance,Kumaar (lyrics) | Sayeed Qadri (lyrics) | Ankur Tewari,552,Vidya Malvade,74,Dharmesh Darshan,0,1
tt1532957,Paa,2009,4-Dec-09,Comedy | Drama,R. Balki,553,Yashpal Sharma,75,Aditya Datt,0,5
